date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,predicted_price
2014-06-26 00:00:00,280927.0,4.0,2.25,2070,7350,2.0,0,0,4,2070,0,1977,0,26732 Carnaby Way,Kent,WA 98032,USA,528475.1174537165
2014-06-26 00:00:00,440000.0,4.0,2.5,2160,7826,1.0,0,0,4,1390,770,1976,1992,20111 47th Ave NE,Lake Forest Park,WA 98155,USA,512767.4944920961
2014-06-26 00:00:00,270000.0,4.0,2.25,2600,9900,1.0,0,0,3,1600,1000,1965,1993,7703 S 128th St,Seattle,WA 98178,USA,582526.3597577893
2014-06-26 00:00:00,755000.0,4.0,2.75,2880,4000,1.5,0,0,3,2100,780,1912,2000,2101 31st Ave S,Seattle,WA 98144,USA,680837.5971111581
2014-06-26 00:00:00,289659.0,4.0,2.25,2260,7200,2.0,0,0,4,2260,0,1984,0,21114-21120 119th Ave SE,Kent,WA 98031,USA,582761.6075140319
2014-06-26 00:00:00,555000.0,5.0,3.0,3640,6930,2.0,0,0,3,3640,0,2004,2003,24709 SE 278th St,Maple Valley,WA 98038,USA,856475.8592586245
2014-06-26 00:00:00,450000.0,3.0,1.5,1530,23660,1.0,0,0,3,1530,0,1952,2008,3210 NE 163rd St,Lake Forest Park,WA 98155,USA,332854.6747333091
2014-06-26 00:00:00,1145000.0,3.0,2.5,2490,4000,2.0,0,0,5,1670,820,1918,0,2407 4th Ave N,Seattle,WA 98109,USA,761568.7310328162
2014-06-26 00:00:00,495000.0,3.0,1.75,1440,11787,1.0,0,0,3,1440,0,1983,2009,22913 NE 20th Pl,Sammamish,WA 98074,USA,311705.5081351804
2014-06-26 00:00:00,1250000.0,3.0,3.0,3760,8500,2.5,0,3,4,3060,700,1910,0,5118 SW Waite St,Seattle,WA 98116,USA,1247215.3798136902
2014-06-26 00:00:00,580000.0,4.0,1.75,1720,6975,1.0,0,0,3,1420,300,1975,0,4528 165th Ave NE,Redmond,WA 98052,USA,337502.73332158534
2014-06-26 00:00:00,560000.0,4.0,2.5,2480,16360,1.0,0,0,5,1510,970,1959,0,18500-18560 58th Ave NE,Kenmore,WA 98028,USA,656004.907873802
2014-06-26 00:00:00,1080000.0,4.0,3.5,3990,5267,2.0,0,0,3,3990,0,2008,0,16141 SE 45th Pl,Bellevue,WA 98006,USA,1009694.3373078669
2014-06-26 00:00:00,450000.0,2.0,1.75,840,3340,1.0,0,0,3,700,140,1912,1994,5516 2nd Ave NW,Seattle,WA 98107,USA,202111.28832651087
2014-06-26 00:00:00,815000.0,3.0,2.0,2270,11989,1.0,0,0,4,2270,0,1968,0,6600 mango St,Mercer Island,WA 98040,USA,602956.8327100592
2014-06-26 00:00:00,354000.0,4.0,2.5,2580,5476,2.0,0,0,3,2580,0,2005,0,10125 SE 220th Pl,Kent,WA 98031,USA,616069.6173201957
2014-06-26 00:00:00,279900.0,3.0,1.75,1580,6620,1.0,0,0,3,1580,0,1988,2000,2401 S 359th St,Federal Way,WA 98003,USA,354562.5426283623
2014-06-26 00:00:00,339000.0,2.0,1.0,950,7954,1.0,0,0,4,950,0,1941,1998,2016 S Pearl St,Seattle,WA 98108,USA,294201.5136331354
2014-06-26 00:00:00,1340000.0,4.0,3.5,3190,5040,2.0,0,3,3,2160,1030,2003,0,1120 33rd Ave S,Seattle,WA 98144,USA,949166.7082302864
2014-06-26 00:00:00,710000.0,3.0,3.25,3740,136915,2.5,0,0,3,3100,640,1990,2009,16469 Marine View Dr SW,Burien,WA 98166,USA,942451.6460872178
2014-06-26 00:00:00,815000.0,4.0,2.75,2620,4743,1.0,0,2,4,1310,1310,1949,1985,3311 NW 75th St,Seattle,WA 98117,USA,755260.5926557863
2014-06-26 00:00:00,800000.0,3.0,1.75,2080,75794,1.0,0,0,3,2080,0,1958,2004,11406 NE 112th St,Kirkland,WA 98033,USA,458121.50987035106
2014-06-26 00:00:00,638000.0,3.0,2.0,1660,3729,1.0,0,0,5,970,690,1922,1956,6318 SW Marguerite Ct,Seattle,WA 98116,USA,490378.0603504707
2014-06-26 00:00:00,475580.0,3.0,1.75,1520,11085,1.0,0,0,3,1520,0,1983,2009,20331 NE 40th Ct,Sammamish,WA 98074,USA,334923.86723189504
2014-06-26 00:00:00,243800.0,3.0,1.0,1140,27760,1.0,0,0,4,1140,0,1981,0,27529 SE High Point Way,Issaquah,WA 98027,USA,280417.2194920389
2014-06-26 00:00:00,600000.0,3.0,2.5,3240,8016,2.0,0,0,3,2910,330,2004,2003,35019 SE Curtis Dr,Snoqualmie,WA 98065,USA,859711.9147064644
2014-06-26 00:00:00,620000.0,3.0,2.0,2460,41343,1.0,0,0,4,2460,0,1988,0,23857 SE 98th Pl,Issaquah,WA 98027,USA,640576.1579093193
2014-06-26 00:00:00,750000.0,4.0,2.75,1750,5080,1.5,0,0,3,1750,0,1903,2005,1447 21st Ave,Seattle,WA 98122,USA,357869.6964373452
2014-06-26 00:00:00,626000.0,3.0,1.75,2430,5000,2.0,0,0,4,1760,670,1945,0,6723 12th Ave NW,Seattle,WA 98117,USA,693661.8241824985
2014-06-26 00:00:00,230000.0,3.0,1.0,1060,9946,1.0,0,0,4,1060,0,1956,0,17736 41st Ave S,SeaTac,WA 98188,USA,267658.7717486088
2014-06-26 00:00:00,537000.0,3.0,3.0,2410,7479,2.0,0,2,3,2410,0,1942,1988,3715 NE 153rd St,Lake Forest Park,WA 98155,USA,730583.5168934101
2014-06-26 00:00:00,210000.0,2.0,1.0,720,8040,1.0,0,0,3,720,0,1943,2002,15252 20th Ave SW,Burien,WA 98166,USA,171769.07315635198
2014-06-26 00:00:00,200500.0,3.0,1.75,1260,9346,1.0,0,0,4,1260,0,1963,0,11612 SE 258th St,Kent,WA 98030,USA,318506.6383940483
2014-06-26 00:00:00,253500.0,3.0,1.0,1640,12384,1.0,0,0,4,1090,550,1954,1979,2628 S 309th St,Federal Way,WA 98003,USA,431739.49981029716
2014-06-26 00:00:00,150000.0,3.0,1.0,1310,9612,1.0,0,0,3,960,350,1962,2003,34025 39th Ave S,Auburn,WA 98001,USA,282394.33939220535
2014-06-26 00:00:00,440000.0,3.0,1.5,2120,6290,1.0,0,0,4,1220,900,1949,1985,4231 Powell Pl S,Seattle,WA 98108,USA,567749.1137260571
2014-06-26 00:00:00,667000.0,3.0,1.75,3320,478288,1.5,0,3,4,2260,1060,1933,1982,40201 292nd Ave SE,Enumclaw,WA 98022,USA,828284.5080495272
2014-06-26 00:00:00,660000.0,3.0,1.0,1210,9622,1.0,0,1,3,1210,0,1955,2009,12016 SE 42nd St,Bellevue,WA 98006,USA,309715.4664928479
2014-06-26 00:00:00,695000.0,3.0,2.75,2590,12063,2.0,0,0,3,2590,0,1993,0,5633 165th Pl SE,Bellevue,WA 98006,USA,669816.8125068219
2014-06-26 00:00:00,440000.0,4.0,2.5,2250,7526,2.0,0,0,3,2250,0,1989,0,5120 NE 23rd St,Renton,WA 98059,USA,520771.6604050207
2014-06-26 00:00:00,1388000.0,4.0,3.0,4040,20001,1.0,0,0,3,2020,2020,1972,2001,3418 96th Ave NE,Clyde Hill,WA 98004,USA,981066.8607309631
2014-06-26 00:00:00,219500.0,3.0,1.0,1090,6710,1.5,0,0,5,1090,0,1912,0,116 J St SE,Auburn,WA 98002,USA,354281.9015284893
2014-06-26 00:00:00,220000.0,3.0,1.5,1660,15600,2.0,0,0,3,1660,0,1981,2013,38205 45th Ave S,Auburn,WA 98001,USA,413424.662872385
2014-06-26 00:00:00,270000.0,2.0,1.0,1780,81021,1.0,0,3,4,1780,0,1954,1979,36816 55th Ave S,Auburn,WA 98001,USA,657263.2098575588
2014-06-26 00:00:00,900000.0,4.0,3.5,3370,5000,2.0,0,2,3,2470,900,2008,0,3460 38th Ave SW,Seattle,WA 98126,USA,944684.3193347293
2014-06-26 00:00:00,1990000.0,5.0,3.0,4480,5000,2.5,0,0,5,3420,1060,1902,0,923 14th Ave E,Seattle,WA 98112,USA,1230203.055571983
2014-06-26 00:00:00,800000.0,4.0,2.5,2990,16809,2.0,0,0,3,2990,0,1990,2009,19745 NE 127th Pl,Woodinville,WA 98077,USA,726629.1472329812
2014-06-26 00:00:00,365000.0,5.0,2.0,2280,19000,1.5,0,0,3,2280,0,1924,2011,14937 20th Ave SW,Burien,WA 98166,USA,450948.6433454815
2014-06-26 00:00:00,1387800.0,3.0,3.0,2480,5500,2.0,0,3,3,1730,750,1950,2005,2855 36th Ave W,Seattle,WA 98199,USA,807524.5595870158
2014-06-26 00:00:00,451000.0,5.0,2.75,2830,8925,1.5,0,0,3,2830,0,1967,2011,12112 NE 143rd Pl,Kirkland,WA 98034,USA,606994.3865223374
2014-06-26 00:00:00,202000.0,2.0,1.0,920,7569,1.0,0,0,4,920,0,1950,1983,12120-12198 24th Ave S,Burien,WA 98168,USA,285860.83320252015
2014-06-26 00:00:00,1410000.0,4.0,2.25,3250,16684,2.0,0,0,3,3250,0,1979,2014,2520 Medina Cir,Medina,WA 98039,USA,803052.4340435925
2014-06-26 00:00:00,471000.0,2.0,1.75,1240,6417,1.0,0,0,5,1240,0,1924,1956,6528 37th Ave SW,Seattle,WA 98126,USA,428024.4269256062
2014-06-26 00:00:00,827000.0,4.0,2.5,3230,12100,1.0,0,0,3,1870,1360,1977,2004,4613 146th Pl SE,Bellevue,WA 98006,USA,758823.3035997176
2014-06-26 00:00:00,235000.0,5.0,2.5,2500,9583,1.0,0,0,3,1300,1200,1979,2014,1630 S 231st Pl,Des Moines,WA 98198,USA,495198.94624813274
2014-06-26 00:00:00,216500.0,2.0,1.75,1390,4482,1.0,0,0,4,1390,0,1980,0,24801-24805 11th Ave S,Des Moines,WA 98198,USA,415137.18019221304
2014-06-26 00:00:00,359000.0,5.0,1.75,1940,6654,1.5,0,0,4,1940,0,1953,1983,15212 20th Ave SW,Burien,WA 98166,USA,419883.4982468422
2014-06-26 00:00:00,252500.0,3.0,2.0,1900,8002,1.0,0,0,3,1900,0,1991,0,1209 SW 347th Pl,Federal Way,WA 98023,USA,442887.14499999606
2014-06-26 00:00:00,370000.0,3.0,1.5,2380,14500,1.0,0,0,4,1850,530,1961,2001,6340 NE 196th St,Kenmore,WA 98028,USA,637282.0061110222
2014-06-26 00:00:00,663000.0,3.0,2.0,1480,3876,1.0,0,0,5,860,620,1928,1970,7028 20th Ave NW,Seattle,WA 98117,USA,438945.98888176004
2014-06-26 00:00:00,971971.0,4.0,3.75,3460,6738,2.0,0,0,3,3460,0,2013,1923,14626 Renton Issaquah Rd SE,Renton,WA 98059,USA,855487.1347919146
2014-06-26 00:00:00,420000.0,3.0,1.75,1444,249126,1.5,0,0,3,1444,0,2008,0,21700-21712 119th Ave SW,Vashon,WA 98070,USA,198236.63223440538
2014-06-26 00:00:00,330675.0,4.0,3.0,1930,3031,1.0,0,0,3,1200,730,2006,0,26418 NE Anderson St,Duvall,WA 98019,USA,388728.6845620885
2014-06-26 00:00:00,240000.0,4.0,1.0,1200,2171,1.5,0,0,3,1200,0,1933,0,10720 Stone Ave N,Seattle,WA 98133,USA,217886.1814541382
2014-06-26 00:00:00,334888.0,3.0,2.5,1769,7324,2.0,0,0,3,1769,0,2012,1912,11515 SE 302nd Ct,Auburn,WA 98092,USA,440467.1546975882
2014-06-26 00:00:00,414000.0,3.0,2.5,2490,4540,2.5,0,0,3,2490,0,2012,1912,4724 NE 14th St,Renton,WA 98059,USA,667186.9532834828
2014-06-26 00:00:00,782900.0,4.0,3.25,3060,3898,2.0,0,0,3,2300,760,2014,0,2354 NW Harmony Way,Issaquah,WA 98027,USA,747346.2358953275
2014-06-26 00:00:00,525000.0,4.0,2.75,3030,6625,2.0,0,0,3,3030,0,2011,0,4924 SE 2nd Pl,Renton,WA 98059,USA,741611.2543186687
2014-06-26 00:00:00,429900.0,3.0,2.5,2370,5353,2.0,0,0,3,2370,0,2009,0,14522 271st Ct NE,Duvall,WA 98019,USA,613029.3000450635
2014-06-26 00:00:00,390000.0,3.0,3.25,1370,913,2.0,0,0,3,1100,270,2006,0,4438 44th Ave SW,Seattle,WA 98116,USA,323719.5662706052
2014-06-26 00:00:00,224000.0,3.0,1.75,1500,11968,1.0,0,0,3,1500,0,2014,0,32428-32598 5th Ave,Black Diamond,WA 98010,USA,328719.6021886276
2014-06-27 00:00:00,257500.0,3.0,2.25,1715,6819,2.0,0,0,3,1715,0,1995,0,533 S 330th Pl,Federal Way,WA 98003,USA,427529.57902170415
2014-06-27 00:00:00,665000.0,2.0,1.0,1110,3200,1.0,0,0,3,1110,0,1925,2002,1604 1st Ave W,Seattle,WA 98119,USA,285759.47779912665
2014-06-27 00:00:00,327000.0,5.0,2.75,2400,8050,2.0,0,0,3,2400,0,1998,2006,5020 Quincy Ave SE,Auburn,WA 98092,USA,504287.2522558237
2014-06-27 00:00:00,425000.0,3.0,1.0,1520,213444,1.5,0,3,5,1520,0,1988,0,10500 185th Ave SE,Renton,WA 98059,USA,527724.5457339402
2014-06-27 00:00:00,687500.0,4.0,2.75,3190,10970,2.0,0,0,3,3190,0,1994,0,2632 232nd Pl SE,Sammamish,WA 98075,USA,784800.2931877282
2014-06-27 00:00:00,672500.0,3.0,2.25,2400,5300,1.5,0,0,4,1250,1150,1939,1989,8022 22nd Ave NW,Seattle,WA 98117,USA,661104.7803945984
2014-06-27 00:00:00,140000.0,3.0,1.0,1060,7473,1.0,0,0,3,1060,0,1959,1989,25826 19th Ave S,Des Moines,WA 98198,USA,212284.58986111288
2014-06-27 00:00:00,215500.0,2.0,1.75,1220,15600,1.0,0,0,3,1220,0,1972,2002,35301-35323 56th Ave S,Auburn,WA 98001,USA,303588.9732107383
2014-06-27 00:00:00,464900.0,4.0,2.25,2020,8424,1.0,0,0,4,1380,640,1979,0,14008 81st Ave NE,Kirkland,WA 98034,USA,474673.3956777216
2014-06-27 00:00:00,417000.0,4.0,2.25,2300,7700,1.0,0,0,3,1380,920,1959,1989,535 NE 117th St,Seattle,WA 98125,USA,498187.4505837974
2014-06-27 00:00:00,453000.0,4.0,2.75,2300,37533,1.0,0,3,5,1550,750,1979,0,7707 SW 259th St,Vashon,WA 98070,USA,758075.187593261
2014-06-27 00:00:00,700000.0,3.0,2.5,1660,1545,2.0,0,2,3,1400,260,2002,0,813 2nd Ave N,Seattle,WA 98109,USA,524345.1209101805
2014-06-27 00:00:00,1619999.0,4.0,3.0,3900,9750,1.0,0,4,5,2520,1380,1972,0,4720 Somerset Ave SE,Bellevue,WA 98006,USA,1283878.1179215123
2014-06-27 00:00:00,259500.0,3.0,1.75,1650,12349,1.0,0,0,3,1650,0,1957,2000,4104 S 179th St,SeaTac,WA 98188,USA,371295.22853318515
2014-06-27 00:00:00,460000.0,4.0,2.5,2110,35091,1.0,0,0,4,1290,820,1985,0,24434 SE Mirrormont Blvd,Issaquah,WA 98027,USA,483101.54841368936
2014-06-27 00:00:00,561500.0,3.0,1.75,1960,6380,1.0,0,0,4,980,980,1939,1989,1035 NE 95th St,Seattle,WA 98115,USA,519872.8373916999
2014-06-27 00:00:00,641000.0,4.0,2.5,2770,63118,2.0,0,0,3,2770,0,1997,0,6338 284th Way NE,Carnation,WA 98014,USA,637708.7107003957
2014-06-27 00:00:00,330000.0,4.0,1.75,2440,7350,1.0,0,0,3,1610,830,1978,0,3716 S 253rd Pl,Kent,WA 98032,USA,542687.0089008347
2014-06-27 00:00:00,447000.0,2.0,1.0,1320,8380,1.0,0,0,3,1320,0,1953,0,10356 Dibble Ave NW,Seattle,WA 98177,USA,342740.4343912625
2014-06-27 00:00:00,320000.0,4.0,2.5,2570,4865,2.0,0,0,3,2570,0,2005,0,27102 227th Pl SE,Maple Valley,WA 98038,USA,613562.0547218354
2014-06-27 00:00:00,212700.0,2.0,1.0,940,5040,1.0,0,0,3,940,0,1926,2003,7157 32nd Ave SW,Seattle,WA 98126,USA,236223.73410028976
2014-06-27 00:00:00,260000.0,2.0,1.0,700,4800,1.0,0,0,3,700,0,1922,2008,1518 25th Ave,Seattle,WA 98122,USA,167893.94045860146
2014-06-27 00:00:00,410000.0,3.0,2.0,1400,45738,2.0,0,0,4,1400,0,1981,0,26907 94th Ave SW,Vashon,WA 98070,USA,374636.0277740105
2014-06-27 00:00:00,355000.0,4.0,2.5,1890,7867,2.0,0,0,3,1890,0,1996,0,24920-24925 235th Way SE,Maple Valley,WA 98038,USA,417880.96660166676
2014-06-27 00:00:00,275500.0,2.0,1.0,720,11400,1.0,0,0,5,720,0,1951,0,18529 Ashworth Ave N,Shoreline,WA 98133,USA,283413.387428552
2014-06-27 00:00:00,415000.0,3.0,1.75,2410,8944,1.0,0,0,4,1860,550,1967,0,17051 151st Ave SE,Renton,WA 98058,USA,646796.9764149482
2014-06-27 00:00:00,279000.0,3.0,2.5,1630,7950,1.0,0,0,3,1320,310,1985,0,20101 137th Ave SE,Kent,WA 98042,USA,361529.2712022275
2014-06-27 00:00:00,350000.0,5.0,1.75,2330,14322,1.0,0,0,4,1180,1150,1968,0,13826 SE 141st St,Renton,WA 98059,USA,507342.28959613596
2014-06-27 00:00:00,355000.0,2.0,2.25,1330,10838,2.0,0,0,3,1330,0,1985,0,19228 73rd Ave NE,Kenmore,WA 98028,USA,372226.7286013478
2014-06-27 00:00:00,750000.0,4.0,2.25,3190,11597,2.0,0,0,3,2300,890,1984,0,2513 225th Pl NE,Sammamish,WA 98074,USA,788809.7984638552
2014-06-27 00:00:00,235000.0,3.0,1.75,1400,6300,1.0,0,0,3,1400,0,1998,2006,1783 Loraine St,Enumclaw,WA 98022,USA,303394.2850828522
2014-06-27 00:00:00,209950.0,3.0,1.0,970,9583,1.0,0,0,4,970,0,1967,0,33235 26th Ave SW,Federal Way,WA 98023,USA,242189.32012020005
2014-06-27 00:00:00,230000.0,3.0,1.75,1010,9600,1.0,0,0,5,1010,0,1969,0,18827 SE 244th Pl,Covington,WA 98042,USA,303816.26371374086
2014-06-27 00:00:00,725000.0,3.0,2.5,3580,54450,1.5,0,0,3,3580,0,1990,2009,23115 SE 222nd St,Maple Valley,WA 98038,USA,911007.7065924883
2014-06-27 00:00:00,430000.0,2.0,1.0,1050,2570,1.0,0,0,5,850,200,1927,0,6520-6588 8th Ave NW,Seattle,WA 98117,USA,382541.4479824864
2014-06-27 00:00:00,661500.0,5.0,2.5,2500,7200,1.0,0,0,4,1490,1010,1977,0,16426 NE 107th Pl,Redmond,WA 98052,USA,553316.3410072827
2014-06-27 00:00:00,738000.0,3.0,3.0,2630,4896,2.0,0,0,3,2630,0,2006,0,10342 155th Ave NE,Redmond,WA 98052,USA,683094.5799644657
2014-06-27 00:00:00,1820000.0,4.0,4.5,6640,53330,2.0,0,0,3,6640,0,1993,0,21909 NE 141st St,Woodinville,WA 98077,USA,1729787.3813265422
2014-06-27 00:00:00,221000.0,3.0,1.0,910,8789,1.0,0,0,3,910,0,1966,1963,636 S 188th St,Seattle,WA 98148,USA,168750.30778278317
2014-06-27 00:00:00,665000.0,3.0,2.5,2610,35000,2.0,0,0,3,2610,0,1988,2000,15325 179th Ave NE,Woodinville,WA 98072,USA,664746.7252936843
2014-06-27 00:00:00,255000.0,3.0,2.5,1720,6194,2.0,0,0,3,1720,0,1998,2006,5130 Francis Ct SE,Auburn,WA 98092,USA,427127.15841218876
2014-06-27 00:00:00,1195000.0,5.0,2.75,3650,13297,2.0,0,0,5,2750,900,1969,0,5912 83rd Pl SE,Mercer Island,WA 98040,USA,971456.0594416265
2014-06-27 00:00:00,355000.0,3.0,1.75,2040,22693,1.0,0,0,4,2040,0,1980,0,15125 SE 278th Pl,Kent,WA 98042,USA,533479.2181088435
2014-06-27 00:00:00,755000.0,5.0,2.5,3260,24300,1.5,0,1,4,2310,950,1950,1983,5121 NE 180th St,Lake Forest Park,WA 98155,USA,835783.066379894
2014-06-27 00:00:00,300000.0,3.0,1.5,1590,8911,1.0,0,0,3,1590,0,1956,2001,6615 NE 154th St,Kenmore,WA 98028,USA,358302.90556060255
2014-06-27 00:00:00,500000.0,4.0,1.0,1440,7100,1.5,0,0,3,1440,0,1906,2014,3006 NW 60th St,Seattle,WA 98107,USA,283567.10253503843
2014-06-27 00:00:00,191000.0,2.0,1.0,900,3400,1.0,0,0,5,900,0,1905,0,8523 Dallas Ave S,Seattle,WA 98108,USA,339281.71315613855
2014-06-27 00:00:00,315000.0,6.0,4.0,3120,4240,2.0,0,2,4,2090,1030,1993,0,7945 14th Ave SW,Seattle,WA 98106,USA,812608.2613203621
2014-06-27 00:00:00,415000.0,3.0,2.5,1060,1536,2.0,0,0,3,1060,0,2000,0,2922 NW 85th St,Seattle,WA 98117,USA,241478.7442379236
2014-06-27 00:00:00,394000.0,4.0,2.5,3000,9793,2.0,0,0,3,3000,0,2002,0,26309 235th Ave SE,Maple Valley,WA 98038,USA,733445.2939689253
2014-06-27 00:00:00,490000.0,3.0,2.5,2230,5348,2.0,0,0,3,2230,0,2000,0,7325 Heather Ave SE,Snoqualmie,WA 98065,USA,573093.9906285282
2014-06-27 00:00:00,523460.0,5.0,1.75,1890,5000,1.5,0,0,3,1090,800,1906,2014,1126 NW 58th St,Seattle,WA 98107,USA,349783.0341202656
2014-06-27 00:00:00,550000.0,4.0,3.5,4150,16197,2.0,0,0,3,4150,0,2006,0,11824 SE 290th Pl,Auburn,WA 98092,USA,1049163.4303861842
2014-06-27 00:00:00,342000.0,3.0,1.75,1780,10409,1.0,0,0,3,1280,500,1981,2013,15634 129th Pl SE,Renton,WA 98058,USA,409476.5680142075
2014-06-27 00:00:00,560000.0,4.0,2.5,2710,6583,2.0,0,0,3,2710,0,2003,0,612 Orcas Ave NE,Renton,WA 98059,USA,652529.6698119409
2014-06-27 00:00:00,1050000.0,4.0,4.25,4390,13833,2.0,0,3,3,3320,1070,2003,0,5160 235th Pl SE,Issaquah,WA 98029,USA,1279980.7416216824
2014-06-27 00:00:00,710000.0,2.0,1.5,1640,4080,1.5,0,0,5,1540,100,1916,0,4532 Latona Ave NE,Seattle,WA 98105,USA,565101.1266311198
2014-06-27 00:00:00,1020000.0,3.0,2.25,1670,4800,1.5,0,3,3,1670,0,1903,2005,715 W Howe St,Seattle,WA 98119,USA,563929.2299274396
2014-06-27 00:00:00,399950.0,3.0,2.5,2570,10431,2.0,0,0,3,2570,0,1989,0,9531 S 204th Pl,Kent,WA 98031,USA,667215.1538099116
2014-06-27 00:00:00,480000.0,2.0,1.0,1500,3420,1.0,0,0,3,1500,0,1902,0,4422 Woodlawn Ave N,Seattle,WA 98103,USA,396891.4275138596
2014-06-27 00:00:00,410000.0,3.0,1.0,2710,19000,2.0,0,3,4,2710,0,1950,1983,17449 Sylvester Rd SW,Burien,WA 98166,USA,939736.9255768363
2014-06-27 00:00:00,530000.0,4.0,1.75,2860,48351,1.0,0,0,3,1710,1150,1978,0,18926 NE 183rd St,Woodinville,WA 98077,USA,639339.4522333033
2014-06-27 00:00:00,528000.0,2.0,0.75,840,40642,1.0,1,4,4,840,0,1937,0,8907 SW Quartermaster Dr,Vashon,WA 98070,USA,877385.0784741564
2014-06-27 00:00:00,469900.0,4.0,2.5,2990,8913,2.0,0,0,4,2990,0,1991,0,18626 136th Pl SE,Renton,WA 98058,USA,787860.902074798
2014-06-27 00:00:00,397000.0,5.0,1.0,1170,6757,1.0,0,0,4,800,370,1944,0,14327 24th Ave NE,Seattle,WA 98125,USA,187245.43964017672
2014-06-27 00:00:00,718500.0,3.0,1.5,1200,6240,1.0,0,0,3,1030,170,1952,2008,326 36th Ave E,Seattle,WA 98112,USA,248555.5552586423
2014-06-27 00:00:00,195000.0,2.0,1.0,1020,8100,1.0,0,0,3,1020,0,1940,1996,11819 1st Avenue South,Seattle,WA 98168,USA,257316.89409832988
2014-06-27 00:00:00,285000.0,2.0,1.0,910,8155,1.0,0,0,4,910,0,1948,0,15322 26th Ave NE,Shoreline,WA 98155,USA,282677.07089094527
2014-06-27 00:00:00,295000.0,1.0,1.0,700,2500,1.0,0,0,4,700,0,1907,0,4108 25th Ave SW,Seattle,WA 98106,USA,282761.84702726104
2014-06-27 00:00:00,602000.0,4.0,1.75,2420,37800,1.0,0,0,4,1880,540,1981,0,23607 NE 72nd St,Redmond,WA 98053,USA,576551.1989030945
2014-06-27 00:00:00,235000.0,3.0,1.75,1950,8712,1.0,0,0,3,1950,0,1960,2012,18201-18223 114th Ave SE,Renton,WA 98055,USA,458931.52929116506
2014-06-27 00:00:00,465000.0,4.0,2.5,3060,6000,2.0,0,0,3,3060,0,2012,1912,21212 SE 260th St,Maple Valley,WA 98038,USA,752704.3484737631
2014-06-27 00:00:00,234000.0,4.0,1.0,1390,18000,1.0,0,0,3,1390,0,1955,2013,3915 S 238th St,Kent,WA 98032,USA,243680.248526263
2014-06-27 00:00:00,504200.0,2.0,1.5,1200,1687,3.0,0,0,3,1200,0,2008,0,3467 Meridian Ave N,Seattle,WA 98103,USA,385787.77322362055
2014-06-27 00:00:00,710000.0,3.0,2.5,2440,4153,2.0,0,0,3,2440,0,2003,0,6625 188th Pl NE,Redmond,WA 98052,USA,633676.261482772
2014-06-27 00:00:00,589500.0,3.0,3.25,2310,3075,2.0,0,0,3,1730,580,2005,0,4405 40th Ave SW,Seattle,WA 98116,USA,590654.268852975
2014-06-27 00:00:00,415000.0,3.0,2.75,2600,64626,1.5,0,0,3,2600,0,2009,0,69506 NE Money Creek Rd,Skykomish,WA 98288,USA,623510.3712619629
2014-06-27 00:00:00,735000.0,3.0,2.25,1490,1212,2.0,0,0,3,1040,450,2011,0,425 15th Ave E,Seattle,WA 98112,USA,366510.7540879022
2014-06-27 00:00:00,427000.0,3.0,2.5,2432,9391,2.0,0,2,3,2432,0,2005,0,28461 54th Ave S,Federal Way,WA 98001,USA,740143.1026787639
2014-06-27 00:00:00,982000.0,4.0,2.75,3610,8580,2.0,0,0,3,3610,0,2014,0,12440 NE 73rd St,Kirkland,WA 98033,USA,905964.8348962155
2014-06-27 00:00:00,459000.0,4.0,3.0,2530,10000,2.0,0,0,3,2530,0,2013,1923,111 S 192nd St,Burien,WA 98148,USA,594886.6308428779
2014-06-27 00:00:00,483453.0,4.0,2.75,2790,5527,2.0,0,0,3,2790,0,2014,0,897 SE 11th St,North Bend,WA 98045,USA,673766.155208257
2014-06-27 00:00:00,246950.0,3.0,3.0,1670,4440,1.0,0,0,3,1670,0,2014,0,495 Petersen Dr E,Enumclaw,WA 98022,USA,370559.3027625608
2014-06-27 00:00:00,235000.0,1.0,1.5,1170,1456,2.0,0,0,3,1070,100,2007,0,3003 SW Cycle Ct,Seattle,WA 98126,USA,395226.1088811658
2014-06-27 00:00:00,288790.0,4.0,2.0,1350,942,3.0,0,0,3,1350,0,2008,0,916 4th Ave NE,Issaquah,WA 98029,USA,311040.9863827233
2014-06-27 00:00:00,229800.0,2.0,1.75,1110,1773,2.0,0,0,3,1110,0,2014,0,4217 Renton Ave S,Seattle,WA 98108,USA,318951.4365593682
2014-06-27 00:00:00,516500.0,1.0,1.25,1100,638,3.0,0,0,3,1100,0,2014,0,416 19th Ave E,Seattle,WA 98112,USA,416832.3794718103
2014-06-28 00:00:00,1600000.0,3.0,4.25,2820,7200,2.0,0,0,4,2460,360,1930,0,3221 E Morley Way,Seattle,WA 98112,USA,781856.7224262928
2014-06-28 00:00:00,234000.0,3.0,1.0,1040,8128,1.0,0,0,3,1040,0,1983,2009,26720 NE Stewart St,Duvall,WA 98019,USA,206209.12476321962
2014-06-28 00:00:00,230000.0,2.0,1.75,1910,3376,2.0,0,0,3,1910,0,1980,0,213th Ave SE,Maple Valley,WA 98038,USA,546263.7909959804
2014-06-28 00:00:00,300000.0,4.0,1.0,1370,8499,1.0,0,0,3,1370,0,1949,1998,14709 26th Ave NE,Shoreline,WA 98155,USA,243342.03011793317
